MCES	Nonconformity	Ion Type
7.805	2.39001709	[M+H]+
9.64	-2.318607788	[M-H]-
9.92	-0.554002686	[M+H]+
10.1	-3.257015381	[M+Na]+
10	0.6040448	[M+H]+
10	-9.461402588	[M+H]+
9.94	1.05802002	[M+Na]+
7.824	1.212436523	[M+H]+
9.586	-2.053972168	[M+H]+
9.67	-2.05161377	[M+H]+
10.4	2.666327515	[M+Na]+
9.88	-2.816074219	[M+H]+
9.98	21.55373047	[M+Na]+
9.49	-5.067106934	[M+H]+
10.33	-3.069384766	[M-H]-
10.35	-1.86642334	[M+H]+
9.945	-4.165501099	[M+H]+
9.67	0.920111084	[M-H]-
5.26	-0.895194702	[M-H]-
10.4	-0.262061768	[M+H]+
10.27	4.306657715	[M-H]-
9.695	-1.187874756	[M-H]-
8.15	-1.800921631	[M-H]-
8.72	-2.923365479	[M+H]+
8.8	0.427877197	[M+H]+
10	-3.645041504	[M+H]+
10.67	0.31144165	[M+Na]+
9.94	0.172045898	[M+Na]+
6.61	-0.459942627	[M+H]+
10.336	0.948242188	[M+Na]+
9.24	-0.883980713	[M+H]+
10.27	0.182275391	[M-H]-
9.305	1.038701782	[M+Na]+
9.35	1.165541382	[M-H]-
8.805	2.525982666	[M-H]-
9.98	-0.441237183	[M+H]+
9.76	-0.22453064	[M+H]+
10.33	2.034703979	[M+H]+
9.37	-1.470703125	[M+H]+
10.13	-1.175629883	[M+H]+
10.03	1.782950439	[M+Na]+
9.695	2.341802979	[M+Na]+
10.49	-8.410733643	[M-H]-
10	3.035241089	[M+H]+
9.72	5.664197388	[M-H]-
9.98	1.083433838	[M+H]+
7.566	-0.618876953	[M+H]+
10.22	-2.563731079	[M+H]+
10	-1.538822632	[M+H]+
9.195	7.198835449	[M-H]-
8.086	-5.817982178	[M+H]+
10.47	1.949553223	[M-H]-
9.1	-2.551159668	[M+Na]+
9.56	1.702751465	[M+H]+
10.13	-8.741120605	[M-H]-
9.95	2.660338745	[M+H]+
10.42	-4.368987427	[M+H]+
10.13	-2.559051514	[M-H]-
10.086	0.810968628	[M+H]+
9.95	4.630252686	[M+Na]+
9.11	-0.666351318	[M+H]+
9.98	2.793657227	[M-H]-
10.39	0.317904053	[M+H]+
10	-1.681722412	[M+H]+
9.78	1.04710144	[M+Na]+
8.67	4.297091064	[M+Na]+
10.37	9.005554199	[M+H]+
10.06	-0.905402832	[M+H]+
6.39	-2.049528809	[M+Na]+
9.94	-1.490826416	[M-H]-
10.3	5.278450928	[M+H]+
9.64	-2.738572388	[M-H]-
10.13	-1.292850342	[M+Na]+
9.98	2.528295898	[M+Na]+
9.87	-1.087443848	[M-H]-
10.49	1.120814209	[M+H]+
9.95	0.545352173	[M+H]+
9.5	-5.274656982	[M-H]-
10.12	-2.743540039	[M-H]-
9.95	3.829577637	[M-H]-
9.87	34.64007813	[M-H]-
9.95	-3.225028076	[M+H]+
10.03	-1.157763672	[M-H]-
9.87	6.886998291	[M+H]+
10	-2.158433838	[M+H]+
9.9	2.804976807	[M-H]-
9.56	0.051010132	[M-H]-
10.17	0.079886475	[M-H]-
8.1	4.309724121	[M+Na]+
9.914	5.514818115	[M+H]+
9.92	-9.567148438	[M-H]-
8.94	0.806934814	[M+H]+
10	4.755390015	[M+H]+
9.086	3.532973633	[M+Na]+
7.13	-0.856708984	[M+H]+
10	3.91850647	[M+H]+
10.055	-4.899663086	[M+Na]+
9.5	3.228773193	[M-H]-
10.05	-3.33454834	[M+H]+
9.23	-12.4910498	[M+H]+
9.5	2.523167725	[M+H]+
9.89	-4.808925781	[M+H]+
9.28	6.444362793	[M+Na]+
9.65	-2.180489502	[M+H]+
9.48	-1.486477051	[M+H]+
9.76	0.919099121	[M+H]+
8.87	0.475517578	[M+Na]+
9.85	0.321230469	[M-H]-
10	0.463756714	[M+Na]+
10.13	-5.560943604	[M+Na]+
9.98	2.118736572	[M+Na]+
10.33	4.051328125	[M+Na]+
10.195	-2.277682495	[M+H]+
9.87	-0.469071045	[M-H]-
9.48	0.166778564	[M+H]+
8.78	2.830493164	[M-H]-
10.195	-1.536989746	[M+Na]+
9.414	1.068046875	[M+H]+
8.805	-5.372418213	[M-H]-
9.98	-5.652301025	[M-H]-
8.83	0.337572021	[M+Na]+
9.336	1.606452637	[M+Na]+
7.26	1.511547241	[M-H]-
10.086	-0.824033203	[M-H]-
10.5	3.641681519	[M+H]+
10.27	10.27053955	[M-H]-
8.87	-1.183195801	[M-H]-
10.336	-5.76519043	[M+Na]+
8.67	5.840354004	[M+H]+
8.89	1.388518677	[M+Na]+
10.17	3.534438477	[M+H]+
5.11	0.211174316	[M-H]-
9.914	2.923212891	[M+H]+
9.76	2.137689209	[M+Na]+
9.15	-9.341635132	[M+Na]+
10	-1.13423584	[M+Na]+
10	-0.918508301	[M-H]-
10.26	2.606781006	[M+Na]+
9.05	-1.453021851	[M+H]+
9.61	-2.859315796	[M-H]-
8.05	-0.606276855	[M+H]+
10.37	0.93156189	[M-H]-
10.445	4.755917969	[M+Na]+
9.945	-1.493167114	[M+H]+
9.73	-4.022151489	[M-H]-
9.95	-5.929216309	[M-H]-
10	6.108527222	[M-H]-
10.27	6.071420898	[M-H]-
10.26	-1.003327637	[M-H]-
10.2	0.917271729	[M+Na]+
9.5	4.084481201	[M+H]+
9.63	-1.621275635	[M+H]+
9.88	3.928388672	[M+H]+
9.914	-5.593262329	[M-H]-
9.98	-2.538364258	[M-H]-
9.45	2.08097229	[M-H]-
9.47	2.562485962	[M+H]+
8.02	-0.354654541	[M+H]+
8.42	0.220245361	[M+Na]+
9.195	2.839215088	[M-H]-
9.72	-2.261123047	[M+Na]+
5.176	0.313977051	[M+Na]+
9.56	-11.1383252	[M+H]+
9.94	4.171795044	[M+H]+
6.89	4.058966064	[M+Na]+
9.63	0.212480469	[M+H]+
9.76	1.261433105	[M+H]+
10	0.188713379	[M+H]+
10.25	0.671323853	[M+H]+
8	0.251131592	[M+Na]+
9.88	-1.959685669	[M+H]+
10.35	9.94557251	[M-H]-
9.87	3.269262695	[M-H]-
10	-10.76629517	[M+H]+
10.36	0.426937256	[M-H]-
10	-1.550516968	[M-H]-
9.88	1.794577637	[M+H]+
10	-7.823243408	[M-H]-
9.914	-6.514124146	[M+H]+
10	1.284608154	[M+Na]+
8.87	-6.640565186	[M-H]-
8.914	0.408834229	[M+H]+
10	1.233821411	[M+Na]+
6.043	1.972583008	[M+Na]+
7.445	4.565019531	[M+H]+
10.35	-5.521424561	[M+H]+
9.75	2.93935791	[M-H]-
10.25	2.726343994	[M-H]-
8.555	-0.325449219	[M+Na]+
9.87	0.710717163	[M+H]+
6.957	0.241560059	[M+Na]+
9.48	-1.585327148	[M+H]+
9.555	-0.35743042	[M+H]+
9.65	-1.713695068	[M-H]-
9.555	4.91100708	[M-H]-
9.97	1.447224121	[M+H]+
10.37	4.306373901	[M-H]-
9.33	2.139876709	[M-H]-
7.28	0.182460327	[M-H]-
9.61	1.672685547	[M+Na]+
10	0.003381348	[M+Na]+
9.805	-5.356395264	[M+Na]+
10.35	-1.474925537	[M+Na]+
10	-4.684375	[M+H]+
9.42	0.987679443	[M+H]+
7.977	-1.159819946	[M-H]-
8.836	-1.498422852	[M-H]-
8.414	-2.512155762	[M+Na]+
9.98	-4.765322876	[M+H]+
10	-10.55987671	[M+H]+
10.36	-2.378459473	[M-H]-
10	-2.983496094	[M-H]-
10	1.927307129	[M+H]+
9.95	-0.938070679	[M+H]+
10.055	-1.368010864	[M+H]+
9.39	-1.539071655	[M+Na]+
9.48	-2.339383545	[M+H]+
10.11	-4.37682251	[M+Na]+
8.19	-1.926004639	[M+Na]+
8.73	-2.021501465	[M-H]-
10.44	-2.257471313	[M-H]-
5.176	-5.547979126	[M+H]+
10.26	0.489865723	[M+H]+
9.6	-7.201355591	[M-H]-
8.8	5.745786133	[M+H]+
9.78	0.435423584	[M-H]-
10.28	-4.962281494	[M+Na]+
10	-1.750073242	[M-H]-
9.03	1.369830322	[M-H]-
9.914	-1.21800415	[M-H]-
8.56	2.001077881	[M-H]-
10	3.710511475	[M-H]-
10.24	1.923232422	[M+H]+
10.195	6.569534912	[M+Na]+
9.61	1.754344482	[M+Na]+
10	2.443770752	[M+Na]+
8.61	-1.00572876	[M+H]+
9.89	7.470228882	[M-H]-
9.76	-1.118453369	[M-H]-
7.957	0.433710327	[M-H]-
10.28	2.996695557	[M-H]-
10.23	-4.6650354	[M+Na]+
10.24	-4.959432983	[M-H]-
10.23	-1.379025879	[M+H]+
9.87	0.626524658	[M+H]+
10.47	-0.367961426	[M+Na]+
7.977	0.246390381	[M-H]-
10.39	3.682663574	[M-H]-
9.72	-6.295169067	[M+Na]+
10.4	11.84808105	[M-H]-
10.19	3.553338013	[M+H]+
10.195	-6.32041687	[M+Na]+
10.05	-1.463111572	[M+H]+
10.414	-0.374578857	[M+H]+
10.15	2.167915039	[M-H]-
9.92	-3.181140137	[M-H]-
7.38	-0.674396973	[M+H]+
9.22	-0.781480103	[M+H]+
6.74	-1.297445679	[M+Na]+
9.73	-5.626845703	[M+H]+
10.06	-1.063725586	[M+H]+
9.94	0.546907959	[M+Na]+
10.28	1.806688843	[M-H]-
